tweet_id,user_id,user_screen_name,full_text,created_at,retweet_count,favorite_count,retweeted,favorited,possibly_sensitive,truncated,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,is_quote_status,quoted_status_id_str,quoted_user_id_str,retweeted_status_id_str,retweeted_user_id_str,media,hashtags,lang,place,root_node,keyword,crawled_date,crawled_time
1377803057732411397,2218026914,WHOPhilippines,"This #HolyWeek, let us pray for strength, health and guidance. Healthcare workers need our support to help themselves and to help us stop the spread of #COVID19. 

#quarantine https://t.co/vORLVkTCTE",Fri Apr 02 02:00:21 +0000 2021,7,13,False,False,False,False,,,,False,,,,,photo,True,en,,1377803057732411397,covid,2021-04-02,10:15:12
1377806104483143680,1146343640144306178,terrymckay2020,"RT @WHOPhilippines: This #HolyWeek, let us pray for strength, health and guidance. Healthcare workers need our support to help themselves and to help us stop the spread of #COVID19. 

#quarantine https://t.co/vORLVkTCTE",Fri Apr 02 02:12:28 +0000 2021,7,0,False,False,,False,,,,False,,,1377803057732411397,2218026914,,True,en,,1377803057732411397,covid,2021-04-02,10:15:22
1377804447968022539,117944400,JMSEscala,"RT @WHOPhilippines: This #HolyWeek, let us pray for strength, health and guidance. Healthcare workers need our support to help themselves and to help us stop the spread of #COVID19. 

#quarantine https://t.co/vORLVkTCTE",Fri Apr 02 02:05:53 +0000 2021,7,0,False,False,,False,,,,False,,,1377803057732411397,2218026914,,True,en,,1377803057732411397,covid,2021-04-02,10:15:22
1377803766959800320,1159284825699700736,roxsalt,"RT @WHOPhilippines: This #HolyWeek, let us pray for strength, health and guidance. Healthcare workers need our support to help themselves and to help us stop the spread of #COVID19. 

#quarantine https://t.co/vORLVkTCTE",Fri Apr 02 02:03:11 +0000 2021,7,0,False,False,,False,,,,False,,,1377803057732411397,2218026914,,True,en,,1377803057732411397,covid,2021-04-02,10:15:22
1377803620570312704,1347717706385014785,wilmacastro1980,"RT @WHOPhilippines: This #HolyWeek, let us pray for strength, health and guidance. Healthcare workers need our support to help themselves and to help us stop the spread of #COVID19. 

#quarantine https://t.co/vORLVkTCTE",Fri Apr 02 02:02:36 +0000 2021,7,0,False,False,,False,,,,False,,,1377803057732411397,2218026914,,True,en,,1377803057732411397,covid,2021-04-02,10:15:22
1377803248241893379,120943039,stanleygajete,"RT @WHOPhilippines: This #HolyWeek, let us pray for strength, health and guidance. Healthcare workers need our support to help themselves and to help us stop the spread of #COVID19. 

#quarantine https://t.co/vORLVkTCTE",Fri Apr 02 02:01:07 +0000 2021,7,0,False,False,,False,,,,False,,,1377803057732411397,2218026914,,True,en,,1377803057732411397,covid,2021-04-02,10:15:22
1377803057732411397,2218026914,WHOPhilippines,"This #HolyWeek, let us pray for strength, health and guidance. Healthcare workers need our support to help themselves and to help us stop the spread of #COVID19. 

#quarantine https://t.co/vORLVkTCTE",Fri Apr 02 02:00:21 +0000 2021,11,19,False,False,False,False,,,,False,,,,,photo,True,en,,1377803057732411397,covid,2021-04-02,10:30:18
1377809417240907779,2605736346,iammealymarie,"RT @WHOPhilippines: This #HolyWeek, let us pray for strength, health and guidance. Healthcare workers need our support to help themselves and to help us stop the spread of #COVID19. 

#quarantine https://t.co/vORLVkTCTE",Fri Apr 02 02:25:38 +0000 2021,11,0,False,False,,False,,,,False,,,1377803057732411397,2218026914,,True,en,,1377803057732411397,covid,2021-04-02,10:30:28
1377809240694386690,1243752917502291969,PNPMankayanMPS,"RT @WHOPhilippines: This #HolyWeek, let us pray for strength, health and guidance. Healthcare workers need our support to help themselves and to help us stop the spread of #COVID19. 

#quarantine https://t.co/vORLVkTCTE",Fri Apr 02 02:24:56 +0000 2021,11,0,False,False,,False,,,,False,,,1377803057732411397,2218026914,,True,en,,1377803057732411397,covid,2021-04-02,10:30:28
1377806104483143680,1146343640144306178,terrymckay2020,"RT @WHOPhilippines: This #HolyWeek, let us pray for strength, health and guidance. Healthcare workers need our support to help themselves and to help us stop the spread of #COVID19. 

#quarantine https://t.co/vORLVkTCTE",Fri Apr 02 02:12:28 +0000 2021,11,0,False,False,,False,,,,False,,,1377803057732411397,2218026914,,True,en,,1377803057732411397,covid,2021-04-02,10:30:28
1377804447968022539,117944400,JMSEscala,"RT @WHOPhilippines: This #HolyWeek, let us pray for strength, health and guidance. Healthcare workers need our support to help themselves and to help us stop the spread of #COVID19. 

#quarantine https://t.co/vORLVkTCTE",Fri Apr 02 02:05:53 +0000 2021,11,0,False,False,,False,,,,False,,,1377803057732411397,2218026914,,True,en,,1377803057732411397,covid,2021-04-02,10:30:28
1377803766959800320,1159284825699700736,roxsalt,"RT @WHOPhilippines: This #HolyWeek, let us pray for strength, health and guidance. Healthcare workers need our support to help themselves and to help us stop the spread of #COVID19. 

#quarantine https://t.co/vORLVkTCTE",Fri Apr 02 02:03:11 +0000 2021,11,0,False,False,,False,,,,False,,,1377803057732411397,2218026914,,True,en,,1377803057732411397,covid,2021-04-02,10:30:28
1377803620570312704,1347717706385014785,wilmacastro1980,"RT @WHOPhilippines: This #HolyWeek, let us pray for strength, health and guidance. Healthcare workers need our support to help themselves and to help us stop the spread of #COVID19. 

#quarantine https://t.co/vORLVkTCTE",Fri Apr 02 02:02:36 +0000 2021,11,0,False,False,,False,,,,False,,,1377803057732411397,2218026914,,True,en,,1377803057732411397,covid,2021-04-02,10:30:28
1377803248241893379,120943039,stanleygajete,"RT @WHOPhilippines: This #HolyWeek, let us pray for strength, health and guidance. Healthcare workers need our support to help themselves and to help us stop the spread of #COVID19. 

#quarantine https://t.co/vORLVkTCTE",Fri Apr 02 02:01:07 +0000 2021,11,0,False,False,,False,,,,False,,,1377803057732411397,2218026914,,True,en,,1377803057732411397,covid,2021-04-02,10:30:28
1377810537837387776,3449762653,marjmallowsssss,🙏🏻 https://t.co/czCOOciygG,Fri Apr 02 02:30:05 +0000 2021,0,0,False,False,False,False,,,,True,1377803057732411397,2218026914,,,,False,und,,1377803057732411397,,2021-04-02,10:30:29
