tweet_id,user_id,user_screen_name,full_text,created_at,retweet_count,favorite_count,retweeted,favorited,possibly_sensitive,truncated,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,is_quote_status,quoted_status_id_str,quoted_user_id_str,retweeted_status_id_str,retweeted_user_id_str,media,hashtags,lang,place,root_node,keyword,crawled_date,crawled_time
1380309577728630788,82858892,xtiancatajan,Covid is real.,Fri Apr 09 00:00:22 +0000 2021,0,0,False,False,,False,,,,False,,,,,,False,en,"Malolos City, Central Luzon, PH",1380309577728630788,covid,2021-04-09,08:00:54
1380309577728630788,82858892,xtiancatajan,Covid is real.,Fri Apr 09 00:00:22 +0000 2021,0,0,False,False,,False,,,,False,,,,,,False,en,"Malolos City, Central Luzon, PH",1380309577728630788,covid,2021-04-09,08:15:13
1380313277742243843,1329304014769455104,iameulaavenicee,"Thankful ko sa friends ko kay kame tanan pagkaon lang ang bisyo , they're good to my mental health , positive Lang sila and they influenced me some good stuffs . That's the flex! 😌",Fri Apr 09 00:15:05 +0000 2021,0,0,False,False,,False,,,,False,,,,,,False,tl,"Tacurong, Soccsksargen, PH",1380313277742243843,health,2021-04-09,08:15:13
1380310088934584322,1051115341399506945,TephyRojasOliva,"I'm lucky, na nababalance ko pa lahatng school works tapos buhay ko. Coz my mental health bigla bigla nalang 👎👎👇",Fri Apr 09 00:02:24 +0000 2021,0,0,False,False,,False,,,,False,,,,,,False,tl,"Sorsogon City, Bicol Region, PH",1380310088934584322,health,2021-04-09,08:15:13
1380310673775685633,79397855,negrong_mangyan,The 16 reported bloodclots (pending investigation) out of 200M persons who got the Astrazeneca vaccine show the benefits far outweigh the risks. Halting the roll out will only exacerbate the #VaccinationPH problem.,Fri Apr 09 00:04:44 +0000 2021,0,0,False,False,,False,,,,False,,,,,,True,en,"Malabon City, National Capital Region, PH",1380310673775685633,vaccine,2021-04-09,08:15:13
1380313277742243843,1329304014769455104,iameulaavenicee,"Thankful ko sa friends ko kay kame tanan pagkaon lang ang bisyo , they're good to my mental health , positive Lang sila and they influenced me some good stuffs . That's the flex! 😌",Fri Apr 09 00:15:05 +0000 2021,0,1,False,False,,False,,,,False,,,,,,False,tl,"Tacurong, Soccsksargen, PH",1380313277742243843,health,2021-04-09,08:30:19
1380309577728630788,82858892,xtiancatajan,Covid is real.,Fri Apr 09 00:00:22 +0000 2021,0,0,False,False,,False,,,,False,,,,,,False,en,"Malolos City, Central Luzon, PH",1380309577728630788,covid,2021-04-09,08:30:19
1380310088934584322,1051115341399506945,TephyRojasOliva,"I'm lucky, na nababalance ko pa lahatng school works tapos buhay ko. Coz my mental health bigla bigla nalang 👎👎👇",Fri Apr 09 00:02:24 +0000 2021,0,0,False,False,,False,,,,False,,,,,,False,tl,"Sorsogon City, Bicol Region, PH",1380310088934584322,health,2021-04-09,08:30:19
1380317065966329860,1090706042,EdTheUnworthy,"UPDATE: I can feel some of the side effects ng Vaccine... May sinat and gutom na malala. Wala nan yung bigat sa kaliwang braso ko. But still, I'm okay. Pakikiramdaman ko pa rin ang sarili ko.",Fri Apr 09 00:30:08 +0000 2021,0,0,False,False,,False,,,,False,,,,,,False,tl,"Manila City, National Capital Region, PH",1380317065966329860,sinat,2021-04-09,08:30:19
1380310673775685633,79397855,negrong_mangyan,The 16 reported bloodclots (pending investigation) out of 200M persons who got the Astrazeneca vaccine show the benefits far outweigh the risks. Halting the roll out will only exacerbate the #VaccinationPH problem.,Fri Apr 09 00:04:44 +0000 2021,0,0,False,False,,False,,,,False,,,,,,True,en,"Malabon City, National Capital Region, PH",1380310673775685633,vaccine,2021-04-09,08:30:19
