tweet_id,user_id,user_screen_name,full_text,created_at,retweet_count,favorite_count,retweeted,favorited,possibly_sensitive,truncated,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,is_quote_status,quoted_status_id_str,quoted_user_id_str,retweeted_status_id_str,retweeted_user_id_str,media,hashtags,lang,place,root_node,keyword,crawled_date,crawled_time
1386471601059729410,804005185169158145,eceyanbaltazar,@John_Janok HAHAHAHAHAHAH tigilan mo na mag tb pati ako nadadamay,Mon Apr 26 00:06:03 +0000 2021,0,0,False,False,,False,John_Janok,1386445169906511873,3663988872,False,,,,,,False,tl,"Mandaluyong City, National Capital Region, PH",1386471601059729410,tb,2021-04-26,08:15:12
1386445169906511873,3663988872,John_Janok,I wanna go back to the past para lang sapakin sarili ko. Cringey amputik! Hahaha!,Sun Apr 25 22:21:02 +0000 2021,0,0,False,False,,False,,,,False,,,,,,False,tl,,1386445169906511873,,2021-04-26,08:15:17
1386475547421822977,695384275558895616,carlojohnsamson,"@iamannamazinggg Wow, so happy for your pops! About nmn sa mga natatakot jan na papasok ang Gov't to spread awareness and educate ppl the importance of vaccine &amp; why it is needed we can't force them to get it but atleast they able to educate them as to the benefit &amp; disadvantages of not having it",Mon Apr 26 00:21:44 +0000 2021,0,1,False,False,,False,iamannamazinggg,1386471677484224515,3229447976,False,,,,,,False,en,"Davao City, Davao Region, PH",1386475547421822977,vaccine,2021-04-26,08:30:17
1386471601059729410,804005185169158145,eceyanbaltazar,@John_Janok HAHAHAHAHAHAH tigilan mo na mag tb pati ako nadadamay,Mon Apr 26 00:06:03 +0000 2021,0,0,False,False,,False,John_Janok,1386445169906511873,3663988872,False,,,,,,False,tl,"Mandaluyong City, National Capital Region, PH",1386471601059729410,tb,2021-04-26,08:30:17
1386471677484224515,3229447976,iamannamazinggg,@carlojohnsamson oo nga. my pops nga got his already. okay naman siya. however may nga ayaw pa rin magpa vaccine. senior din sila pero natatakot sila sa pwede daw mangyari sa kanila. my pops got his thursday pa. okay naman siya. pero we cant blame others kasi case to case basis naman kasi.,Mon Apr 26 00:06:21 +0000 2021,0,1,False,False,,False,carlojohnsamson,1386470852695261184,695384275558895616,False,,,,,,False,tl,,1386471677484224515,vaccine,2021-04-26,08:30:22
1386445169906511873,3663988872,John_Janok,I wanna go back to the past para lang sapakin sarili ko. Cringey amputik! Hahaha!,Sun Apr 25 22:21:02 +0000 2021,0,0,False,False,,False,,,,False,,,,,,False,tl,,1386445169906511873,,2021-04-26,08:30:22
1386476018148511744,3229447976,iamannamazinggg,"@carlojohnsamson i told him na choice naman niya. nung una ayaw niya pero sinabi ko kasi na for protection din niya yun since gusto nga niya minsan lumabas pero ayaw namin siya palabasin. pumayag naman siya. sinamahan ko pa nga. yung may ayaw nakausap ko, hindi ko naman mapilit sabi ko na lang...",Mon Apr 26 00:23:36 +0000 2021,0,1,False,False,,False,carlojohnsamson,1386475547421822977,695384275558895616,False,,,,,,False,tl,,1386475547421822977,vaccine,2021-04-26,08:30:23
1386475547421822977,695384275558895616,carlojohnsamson,"@iamannamazinggg Wow, so happy for your pops! About nmn sa mga natatakot jan na papasok ang Gov't to spread awareness and educate ppl the importance of vaccine &amp; why it is needed we can't force them to get it but atleast they able to educate them as to the benefit &amp; disadvantages of not having it",Mon Apr 26 00:21:44 +0000 2021,0,1,False,False,,False,iamannamazinggg,1386471677484224515,3229447976,False,,,,,,False,en,"Davao City, Davao Region, PH",1386475547421822977,vaccine,2021-04-26,08:45:13
1386481026025721856,1337808335114891266,d0nchinit0,So much politicking involved in this community pantry initiative. You are just making the numbers of covid cases high. It’s like a black propaganda to the govn’t. It’s like telling those in power that they didn’t do anything to help. Enough of this please. #CommunityPantry,Mon Apr 26 00:43:30 +0000 2021,0,0,False,False,,False,,,,False,,,,,,True,en,"Cebu City, Central Visayas, PH",1386481026025721856,covid,2021-04-26,08:45:13
1386471601059729410,804005185169158145,eceyanbaltazar,@John_Janok HAHAHAHAHAHAH tigilan mo na mag tb pati ako nadadamay,Mon Apr 26 00:06:03 +0000 2021,0,0,False,False,,False,John_Janok,1386445169906511873,3663988872,False,,,,,,False,tl,"Mandaluyong City, National Capital Region, PH",1386471601059729410,tb,2021-04-26,08:45:13
1386479157614309376,1016671337249587200,MorenongDadBod,@JN3401 This is a wake up call to our local LGU to ban organizing a Community Pantry. Kung din naman nag cocomply strict health protocol at social distancing.,Mon Apr 26 00:36:05 +0000 2021,0,0,False,False,,False,JN3401,1386474064252919810,1216235578695372801,False,,,,,,False,en,"Malvar, Calabarzon, PH",1386479157614309376,health,2021-04-26,08:45:13
1386478146627661825,2833062697,kireidory,"yogs gusto ko na mag sulat ulit pero my anxiety, my mental health, my brainscells won't cooperate shuta",Mon Apr 26 00:32:04 +0000 2021,0,0,False,False,,False,,,,False,,,,,,False,en,"Tacurong, Soccsksargen, PH",1386478146627661825,health,2021-04-26,08:45:13
1386471677484224515,3229447976,iamannamazinggg,@carlojohnsamson oo nga. my pops nga got his already. okay naman siya. however may nga ayaw pa rin magpa vaccine. senior din sila pero natatakot sila sa pwede daw mangyari sa kanila. my pops got his thursday pa. okay naman siya. pero we cant blame others kasi case to case basis naman kasi.,Mon Apr 26 00:06:21 +0000 2021,0,1,False,False,,False,carlojohnsamson,1386470852695261184,695384275558895616,False,,,,,,False,tl,,1386471677484224515,vaccine,2021-04-26,08:45:18
1386445169906511873,3663988872,John_Janok,I wanna go back to the past para lang sapakin sarili ko. Cringey amputik! Hahaha!,Sun Apr 25 22:21:02 +0000 2021,0,0,False,False,,False,,,,False,,,,,,False,tl,,1386445169906511873,,2021-04-26,08:45:18
1386474064252919810,1216235578695372801,JN3401,@MorenongDadBod karamihan dyan gusto ng media exposure lang kaya ganyan.,Mon Apr 26 00:15:51 +0000 2021,0,0,False,False,,False,MorenongDadBod,1386462792983531524,1016671337249587200,False,,,,,,False,tl,,1386474064252919810,,2021-04-26,08:45:18
1386476018148511744,3229447976,iamannamazinggg,"@carlojohnsamson i told him na choice naman niya. nung una ayaw niya pero sinabi ko kasi na for protection din niya yun since gusto nga niya minsan lumabas pero ayaw namin siya palabasin. pumayag naman siya. sinamahan ko pa nga. yung may ayaw nakausap ko, hindi ko naman mapilit sabi ko na lang...",Mon Apr 26 00:23:36 +0000 2021,0,1,False,False,,False,carlojohnsamson,1386475547421822977,695384275558895616,False,,,,,,False,tl,,1386475547421822977,vaccine,2021-04-26,08:45:19
1386482983499014144,695384275558895616,carlojohnsamson,"@iamannamazinggg That's nice, ano bang vaccine naturok sa kanya? Nacomplete na nya? Kakabahan ka tlga for them vulnerable pa nmn yung health nila tiwala lng at always check on them to prevent (huwag namn sana) bad effects. Matitigas pa nmn sila minsan di nasunod hehe",Mon Apr 26 00:51:17 +0000 2021,0,1,False,False,,False,iamannamazinggg,1386481160897847297,3229447976,False,,,,,,False,tl,"Davao City, Davao Region, PH",1386482983499014144,health,2021-04-26,09:00:22
1386475547421822977,695384275558895616,carlojohnsamson,"@iamannamazinggg Wow, so happy for your pops! About nmn sa mga natatakot jan na papasok ang Gov't to spread awareness and educate ppl the importance of vaccine &amp; why it is needed we can't force them to get it but atleast they able to educate them as to the benefit &amp; disadvantages of not having it",Mon Apr 26 00:21:44 +0000 2021,0,1,False,False,,False,iamannamazinggg,1386471677484224515,3229447976,False,,,,,,False,en,"Davao City, Davao Region, PH",1386475547421822977,vaccine,2021-04-26,09:00:22
1386481026025721856,1337808335114891266,d0nchinit0,So much politicking involved in this community pantry initiative. You are just making the numbers of covid cases high. It’s like a black propaganda to the govn’t. It’s like telling those in power that they didn’t do anything to help. Enough of this please. #CommunityPantry,Mon Apr 26 00:43:30 +0000 2021,0,0,False,False,,False,,,,False,,,,,,True,en,"Cebu City, Central Visayas, PH",1386481026025721856,covid,2021-04-26,09:00:22
1386481948411846657,1245696348852117506,romelynperez21,"Wattpad Geeks❤❤
#TB https://t.co/mMVBLPLnEp",Mon Apr 26 00:47:10 +0000 2021,0,0,False,False,False,False,,,,False,,,,,"photo, photo",True,en,"Asturias, Central Visayas, PH",1386481948411846657,tb,2021-04-26,09:00:22
1386471601059729410,804005185169158145,eceyanbaltazar,@John_Janok HAHAHAHAHAHAH tigilan mo na mag tb pati ako nadadamay,Mon Apr 26 00:06:03 +0000 2021,0,0,False,False,,False,John_Janok,1386445169906511873,3663988872,False,,,,,,False,tl,"Mandaluyong City, National Capital Region, PH",1386471601059729410,tb,2021-04-26,09:00:22
1386479157614309376,1016671337249587200,MorenongDadBod,@JN3401 This is a wake up call to our local LGU to ban organizing a Community Pantry. Kung din naman nag cocomply strict health protocol at social distancing.,Mon Apr 26 00:36:05 +0000 2021,0,0,False,False,,False,JN3401,1386474064252919810,1216235578695372801,False,,,,,,False,en,"Malvar, Calabarzon, PH",1386479157614309376,health,2021-04-26,09:00:22
1386478146627661825,2833062697,kireidory,"yogs gusto ko na mag sulat ulit pero my anxiety, my mental health, my brainscells won't cooperate shuta",Mon Apr 26 00:32:04 +0000 2021,0,0,False,False,,False,,,,False,,,,,,False,en,"Tacurong, Soccsksargen, PH",1386478146627661825,health,2021-04-26,09:00:22
1386481160897847297,3229447976,iamannamazinggg,@carlojohnsamson senior na pops ko. he's okay naman. masaya nga daw siya na nakapagpa vaccine siya. kabado nga kami ng bro ko pero awa ng Diyos wala namang side effect. parang mas umokay pa nga pakiramdam nila. at least nakapagpa register na kayo parang last day na kami nakapagpa reg eh.,Mon Apr 26 00:44:02 +0000 2021,0,1,False,False,,False,carlojohnsamson,1386479656904249349,695384275558895616,False,,,,,,False,tl,,1386481160897847297,vaccine,2021-04-26,09:00:27
1386471677484224515,3229447976,iamannamazinggg,@carlojohnsamson oo nga. my pops nga got his already. okay naman siya. however may nga ayaw pa rin magpa vaccine. senior din sila pero natatakot sila sa pwede daw mangyari sa kanila. my pops got his thursday pa. okay naman siya. pero we cant blame others kasi case to case basis naman kasi.,Mon Apr 26 00:06:21 +0000 2021,0,1,False,False,,False,carlojohnsamson,1386470852695261184,695384275558895616,False,,,,,,False,tl,,1386471677484224515,vaccine,2021-04-26,09:00:27
1386445169906511873,3663988872,John_Janok,I wanna go back to the past para lang sapakin sarili ko. Cringey amputik! Hahaha!,Sun Apr 25 22:21:02 +0000 2021,0,0,False,False,,False,,,,False,,,,,,False,tl,,1386445169906511873,,2021-04-26,09:00:27
1386474064252919810,1216235578695372801,JN3401,@MorenongDadBod karamihan dyan gusto ng media exposure lang kaya ganyan.,Mon Apr 26 00:15:51 +0000 2021,0,0,False,False,,False,MorenongDadBod,1386462792983531524,1016671337249587200,False,,,,,,False,tl,,1386474064252919810,,2021-04-26,09:00:27
